center,cluster,cluster_member,cumulative_cluster_score,entity_type,number_of_clusters,number_of_members,raw_sentence,sentence_position,text_value
[416.   9. 632.  15.  37.  50.  47. 202.],11,387,11,['PERSON'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['Alfred K.']
[416.   9. 632.  15.  37.  50.  47. 202.],11,388,11,['DATE'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['Bovden\\n\\ndate June 21']
[416.   9. 632.  15.  37.  50.  47. 202.],11,390,12,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['r.']
[416.   9. 632.  15.  37.  50.  47. 202.],11,391,13,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,392,14,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['ro']
[416.   9. 632.  15.  37.  50.  47. 202.],11,393,15,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['rt']
[416.   9. 632.  15.  37.  50.  47. 202.],11,394,16,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['ri']
[416.   9. 632.  15.  37.  50.  47. 202.],11,395,17,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,396,17,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['r ']
[416.   9. 632.  15.  37.  50.  47. 202.],11,397,18,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,398,19,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['ro']
[416.   9. 632.  15.  37.  50.  47. 202.],11,399,20,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['rt']
[416.   9. 632.  15.  37.  50.  47. 202.],11,400,21,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['ri']
[416.   9. 632.  15.  37.  50.  47. 202.],11,401,22,['SUSPICIOUS_NUMBER'],16,78,"['Paul H. Hahn Mr. Alfred K. Bovden\\n\\ndate June 21, 1956\\n\\nFrom\\n\\nRobert K. Heimann\\n\\nsubject Defense of American sbvoking Tradition\\n\\n1.']",[613],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,402,23,['ORG'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['Review of PR Policies']
[416.   9. 632.  15.  37.  50.  47. 202.],11,403,23,['ORG'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['\\xef\\xbf\\xbdLong']
[416.   9. 632.  15.  37.  50.  47. 202.],11,404,24,['NORP'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['American']
[416.   9. 632.  15.  37.  50.  47. 202.],11,406,25,['DATE'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['some years']
[416.   9. 632.  15.  37.  50.  47. 202.],11,408,26,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,409,27,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,410,28,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,411,29,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['r ']
[416.   9. 632.  15.  37.  50.  47. 202.],11,412,30,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['r ']
[416.   9. 632.  15.  37.  50.  47. 202.],11,413,31,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,414,32,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,415,33,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ri']
[416.   9. 632.  15.  37.  50.  47. 202.],11,416,34,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,417,35,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['r ']
[416.   9. 632.  15.  37.  50.  47. 202.],11,418,36,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['rm']
[416.   9. 632.  15.  37.  50.  47. 202.],11,419,37,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ro']
[416.   9. 632.  15.  37.  50.  47. 202.],11,420,38,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,421,39,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,422,40,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,423,41,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ro']
[416.   9. 632.  15.  37.  50.  47. 202.],11,424,42,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,425,43,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,426,44,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['r ']
[416.   9. 632.  15.  37.  50.  47. 202.],11,427,45,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['rs']
[416.   9. 632.  15.  37.  50.  47. 202.],11,428,46,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,429,47,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,430,48,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,431,49,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['r ']
[416.   9. 632.  15.  37.  50.  47. 202.],11,432,50,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['r ']
[416.   9. 632.  15.  37.  50.  47. 202.],11,433,51,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,434,52,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,435,53,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ri']
[416.   9. 632.  15.  37.  50.  47. 202.],11,436,54,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,437,55,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['r ']
[416.   9. 632.  15.  37.  50.  47. 202.],11,438,56,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['rm']
[416.   9. 632.  15.  37.  50.  47. 202.],11,439,57,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ro']
[416.   9. 632.  15.  37.  50.  47. 202.],11,440,58,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,441,59,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,442,60,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,443,61,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['ro']
[416.   9. 632.  15.  37.  50.  47. 202.],11,444,62,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,445,63,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['re']
[416.   9. 632.  15.  37.  50.  47. 202.],11,446,64,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['r ']
[416.   9. 632.  15.  37.  50.  47. 202.],11,447,65,['SUSPICIOUS_NUMBER'],16,78,"['Reference is made to Paragraph lU)a, ""Review of PR Policies, Deoembor 1954,"" which submitted the following under \\xef\\xbf\\xbdLong-range consequences of antl-cigarette publicity, economic"" t\\n\\nThe American smoking tradition stands to suffer permanent damage from the exposure of a hew generation to scare propaganda,   Suoh damage nay not become apparent In soles figures for some years.   ']",[632],['rs']
[416.   9. 632.  15.  37.  50.  47. 202.],11,448,65,['PERSON'],16,78,"['Because such an effect.cannot now be tttsJwrad,.pani*\\xef\\xbf\\xbdnoe-sugges-t']",[701],"['tttsJwrad,.pani*\\xef\\xbf\\xbdnoe']"
[416.   9. 632.  15.  37.  50.  47. 202.],11,449,66,['SUSPICIOUS_NUMBER'],16,78,"['Because such an effect.cannot now be tttsJwrad,.pani*\\xef\\xbf\\xbdnoe-sugges-t']",[701],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,450,67,['SUSPICIOUS_NUMBER'],16,78,"['Because such an effect.cannot now be tttsJwrad,.pani*\\xef\\xbf\\xbdnoe-sugges-t']",[701],['ra']
[416.   9. 632.  15.  37.  50.  47. 202.],11,451,68,['PERSON'],16,78,['Attention la invited to the feet that-the Bui liven Btouffer surveys of 1955 and 1955 shoved\\n\\na.  '],[717],['Bui']
[416.   9. 632.  15.  37.  50.  47. 202.],11,452,69,['PERSON'],16,78,['Attention la invited to the feet that-the Bui liven Btouffer surveys of 1955 and 1955 shoved\\n\\na.  '],[717],['Btouffer']
[416.   9. 632.  15.  37.  50.  47. 202.],11,454,70,['SUSPICIOUS_NUMBER'],16,78,['Attention la invited to the feet that-the Bui liven Btouffer surveys of 1955 and 1955 shoved\\n\\na.  '],[717],['r ']
[416.   9. 632.  15.  37.  50.  47. 202.],11,455,71,['SUSPICIOUS_NUMBER'],16,78,['Attention la invited to the feet that-the Bui liven Btouffer surveys of 1955 and 1955 shoved\\n\\na.  '],[717],['rv']
[416.   9. 632.  15.  37.  50.  47. 202.],11,456,72,['SUSPICIOUS_NUMBER'],16,78,['Attention la invited to the feet that-the Bui liven Btouffer surveys of 1955 and 1955 shoved\\n\\na.  '],[717],['r ']
[416.   9. 632.  15.  37.  50.  47. 202.],11,457,73,['SUSPICIOUS_NUMBER'],16,78,['Attention la invited to the feet that-the Bui liven Btouffer surveys of 1955 and 1955 shoved\\n\\na.  '],[717],['rv']
[471.   3. 757.   1.  38.  51.  49.  27.],12,453,0,['DATE'],16,7,['Attention la invited to the feet that-the Bui liven Btouffer surveys of 1955 and 1955 shoved\\n\\na.  '],[717],['1955 and 1955 shoved\\n\\na']
[471.   3. 757.   1.  38.  51.  49.  27.],12,458,1,['CARDINAL'],16,7,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],['16-25']
[471.   3. 757.   1.  38.  51.  49.  27.],12,459,1,['DATE'],16,7,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],"[""('oup', '16')""]"
[471.   3. 757.   1.  38.  51.  49.  27.],12,471,2,['DATE'],16,7,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['1955']
[471.   3. 757.   1.  38.  51.  49.  27.],12,472,2,['CARDINAL'],16,7,"[""Th\\'it this group, like older age groups, shows a smaller percentage of smokers in 1955 than in 1953*\\n\\n3.""]",[757],['1953*\\n\\n3']
[471.   3. 757.   1.  38.  51.  49.  27.],12,486,2,['DATE'],16,7,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],"[""('tant', '18')""]"
[471.   3. 757.   1.  38.  51.  49.  27.],12,487,2,['DATE'],16,7,"[""There foilo\\'e a listing of possible ways to counteract the anti-cigarette propegond-- among young people vho will short] enter the important 18-25 age""]",[778],"[""('tant', '18')""]"
[505.   5. 806.  15.  51.  58.  44. 205.],13,460,1,['SUSPICIOUS_NUMBER'],16,72,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,461,2,['SUSPICIOUS_NUMBER'],16,72,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],['rg']
[505.   5. 806.  15.  51.  58.  44. 205.],13,462,3,['SUSPICIOUS_NUMBER'],16,72,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],['ro']
[505.   5. 806.  15.  51.  58.  44. 205.],13,463,4,['SUSPICIOUS_NUMBER'],16,72,"[""That the youngest age group (16-25) contains the largest proportion of smokers, and\\'\\n\\nb.  ""]",[737],['rt']
